t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t,t+1,t+2,t+3,t+4,t+5,t+6
11038.0,10826.0,10932.0,10718.0,9991.0,9224.0,8676.0,8315.0,8068.0,7979.0,8116.999999999999,8500.0,9342.0,10172.0,10728.0,11065.0,11344.0,11485.0,11587.0,11726.0,11758.0,11790.0,11792.0,11674.0,11039.801257133484,11112.192325592041,11244.601987838745,11260.513801574707,10919.820237159729,10419.012340545654
8761.0,9456.0,10241.0,10758.0,10902.0,10903.0,10900.0,10886.0,10795.0,10777.0,10593.0,10428.0,10360.0,10265.0,10178.0,10388.0,10693.0,10351.0,9673.0,9020.0,8613.0,8344.0,8219.0,8182.999999999999,9430.741033554077,9377.329934120178,9393.446915626526,9589.143619060516,9830.755387306213,10116.720643997192
10968.0,10697.0,10806.0,11341.0,12160.0,13089.000000000002,13742.0,14171.999999999998,14590.000000000002,15093.000000000002,15535.0,16055.999999999998,16526.0,16790.0,16963.0,16864.0,16550.0,15864.0,15207.0,14724.0,13589.999999999998,12371.0,11408.0,10689.0,10878.116962432861,10724.660831451416,10629.819494247437,10712.080068588257,11000.885299682617,11471.24528503418
11516.0,10721.0,10190.0,9781.0,9580.0,9646.0,10104.0,11056.0,12147.0,13045.0,13647.000000000002,14193.0,14535.000000000002,14623.0,14886.000000000002,14981.0,14982.999999999998,15057.000000000002,14722.0,14195.999999999998,13788.0,13812.0,13386.0,12381.0,11560.497945785522,11116.449751853943,10745.8055934906,10563.118906021118,10498.689205169678,10571.073642730713
12048.0,12604.0,13018.0,13370.0,13766.0,14024.0,14176.0,13969.999999999998,13293.0,12757.0,12882.0,12538.0,11900.0,11031.0,10127.0,9614.0,9231.0,8999.0,8855.0,9039.0,9730.0,10919.0,11629.0,12067.0,12286.93461227417,12558.856408119202,12814.273509979248,13068.44595336914,13245.307982444763,13302.3785572052
8234.0,8053.000000000001,7996.0,8197.0,8816.0,9911.0,10454.0,10619.0,10744.0,10925.0,11058.0,11121.0,11184.0,11146.0,11141.0,11041.0,10902.0,11185.0,11126.0,10819.0,10298.0,9562.0,8906.0,8413.0,10029.984993934631,10098.502838134766,10077.873335838318,10089.847176551819,10204.140446662903,10484.21317577362
14811.0,14316.000000000002,14019.0,13566.0,12682.0,11655.0,10965.0,10447.0,10094.0,9960.0,10118.0,10519.0,11489.0,12454.0,13345.0,14253.0,14989.0,15729.0,16568.0,17354.0,17845.0,18254.0,18466.0,18413.0,17968.350017547607,17704.620500564575,17354.246215820312,16804.838130950928,16059.60950088501,15203.120651245117
8357.0,8296.0,8400.0,9036.0,10090.0,10632.0,10958.0,11185.0,11355.0,11429.0,11419.0,11415.0,11287.0,11148.0,11102.0,11250.0,11360.0,11301.0,11044.0,10471.0,9788.0,9142.0,8714.0,8497.0,9577.132138252258,9621.284164428711,9657.367558479309,9849.360515594482,10177.14625787735,10595.70079612732
14397.999999999998,15174.0,15899.000000000002,16500.0,16962.0,17277.0,17429.0,17484.0,17395.0,17043.0,16192.999999999998,15082.0,14322.0,13733.0,12663.0,11617.0,10857.0,10322.0,9983.0,9771.0,9904.0,10372.0,11133.0,12129.0,12402.65001487732,12738.287324905396,13011.283326148987,13259.99230003357,13455.954824447632,13535.980006217957
18413.0,18121.0,17408.0,16571.0,15831.0,14607.000000000002,13283.0,12288.0,11413.0,10694.0,10379.0,10367.0,10788.0,11404.0,11984.0,12602.0,13105.0,13497.0,13918.0,14680.0,15609.0,16300.999999999998,16907.0,17309.0,17045.063846588135,16815.30012702942,16543.24220275879,16215.487079620361,15732.80298614502,15031.669044494629
12006.0,12219.0,12342.0,12399.0,12384.0,12165.0,11713.0,11393.0,11427.0,10945.0,10273.0,9519.0,8949.0,8593.0,8288.0,8146.0,8132.0,8357.0,8563.0,8940.0,9486.0,10002.0,10449.0,10765.0,10759.161001205444,10842.108458518982,10888.430738449097,10965.737252235413,11007.637893676758,11040.671464920044
10118.0,9612.0,9036.0,8532.0,8181.999999999999,7899.000000000001,7728.0,7626.000000000001,7481.0,7605.0,7984.0,8494.0,8951.0,9305.0,9502.0,9576.0,9716.0,9758.0,9803.0,9903.0,9968.0,9834.0,9622.0,9639.0,10053.710735321045,10125.546758651733,10159.244394779205,10136.718650817871,10062.244310379028,10083.272251605988
20351.0,20266.0,19851.0,19063.0,18628.0,17764.0,15996.0,14384.0,13160.0,12262.0,11657.0,11256.0,11256.0,11561.0,12555.0,13821.0,15159.0,15972.0,16840.0,17616.0,18180.0,18577.0,18784.0,18502.0,18049.117469787598,17810.539337158203,17577.702001571655,17277.313762664795,16889.390655517578,16337.83962059021
14234.000000000002,14020.000000000002,13527.000000000002,12963.0,12105.0,11269.0,10482.0,9958.0,9508.0,9204.0,9106.0,9111.0,9181.0,9341.0,10102.0,11083.0,12273.0,13321.0,14091.0,14260.0,14102.000000000002,14048.0,14064.0,13755.999999999998,13193.672793388367,13074.684067726135,12807.814235687256,12458.080027580261,12142.134532928467,11917.4571018219
11801.0,11761.0,12054.0,11605.0,10726.0,9889.0,9308.0,8854.0,8624.0,8485.0,8663.0,9141.0,10104.0,11120.0,11827.0,12407.0,12997.0,13492.0,13984.000000000002,14422.000000000002,14650.0,14750.0,14862.000000000002,14753.0,14377.813402175903,14222.24864578247,13996.057809829712,13634.611486434937,13039.589067459106,12324.490455627441
9656.0,9162.0,8733.0,8310.0,8075.999999999999,7939.999999999999,7909.999999999999,8045.0,8327.0,8737.0,8913.0,9185.0,9370.0,9453.0,9444.0,9387.0,9226.0,9119.0,9211.0,9765.0,10334.0,10377.0,10279.0,10190.0,10119.939749717712,10016.545919895172,9934.711478233337,9883.95585823059,9863.831864356995,9992.84377670288
10127.0,9614.0,9231.0,8999.0,8855.0,9039.0,9730.0,10919.0,11629.0,12067.0,12451.0,12865.0,13341.0,13938.000000000002,14426.0,14597.999999999998,14719.0,14773.000000000002,14414.999999999998,13774.999999999998,13721.0,13185.000000000002,12359.0,11291.0,10946.020473480225,10668.222142219543,10400.676933765411,10251.855995178223,10214.867678642273,10361.713974952698
8593.0,8288.0,8146.0,8132.0,8357.0,8563.0,8940.0,9486.0,10002.0,10449.0,10765.0,10967.0,11113.0,11122.0,11008.0,10834.0,10683.0,10548.0,10720.0,10728.0,10424.0,9901.0,9314.0,8868.0,10037.121984958649,10029.467393875122,9989.894002437592,10022.196809768677,10191.17665195465,10543.998908042908
8266.0,8853.0,9378.0,9877.0,10186.0,10509.0,10906.0,11197.0,11404.0,11392.0,11061.0,10971.0,10932.0,10540.0,9925.0,9306.0,8786.0,8370.0,8107.000000000001,7927.999999999999,7932.0,8062.0,8202.0,8294.0,9467.63300704956,9660.153315544128,9907.249226093292,10234.339504241943,10547.643951416016,10871.022682189941
13969.999999999998,13564.0,12568.0,11516.0,10721.0,10190.0,9781.0,9580.0,9646.0,10104.0,11056.0,12147.0,13045.0,13647.000000000002,14193.0,14535.000000000002,14623.0,14886.000000000002,14981.0,14982.999999999998,15057.000000000002,14722.0,14195.999999999998,13788.0,13562.13967704773,13202.489936828613,12522.409484863281,11784.402682304382,11258.440280914307,10940.102982521057
8230.0,8112.000000000001,8281.0,8780.0,9486.0,10171.0,10745.0,11261.0,11624.0,11853.0,12006.0,12219.0,12342.0,12399.0,12384.0,12165.0,11713.0,11393.0,11427.0,10945.0,10273.0,9519.0,8949.0,8593.0,9948.890287399292,9921.443442344666,9848.320634841919,9907.214316368103,10153.684387207031,10561.489265441895
8733.0,8310.0,8075.999999999999,7939.999999999999,7909.999999999999,8045.0,8327.0,8737.0,8913.0,9185.0,9370.0,9453.0,9444.0,9387.0,9226.0,9119.0,9211.0,9765.0,10334.0,10377.0,10279.0,10190.0,9960.0,9594.0,9742.86167049408,9712.74159860611,9649.938612937927,9709.560132980347,9916.574803352356,10269.81285572052
7941.000000000001,7908.0,7977.0,8259.0,8503.0,8889.0,9288.0,9527.0,9638.0,9783.0,9804.0,9769.0,9769.0,9792.0,9924.0,10040.0,10186.0,10300.0,10387.0,10096.0,9549.0,8988.0,8598.0,8260.0,9679.346448421478,9734.704691410065,9724.387209892273,9802.785091400146,9987.021263599396,10293.425481796265
9673.0,9020.0,8613.0,8344.0,8219.0,8182.999999999999,8401.0,9053.0,9960.0,10624.0,10873.0,11007.0,11098.0,11033.0,10992.0,10959.0,10796.0,10648.0,10555.0,10475.0,10272.0,10238.0,10663.0,10392.0,10375.027647018433,10059.65904045105,9770.521484375,9657.738108634949,9630.411789894104,9682.148782730103
12021.0,12358.0,12671.0,12975.0,13300.0,13396.0,13401.0,13080.0,12756.0,12661.0,12512.0,11853.0,11081.0,10467.0,9889.0,9497.0,9177.0,9027.0,8867.0,8959.0,9404.0,10077.0,10996.0,12058.0,12416.175875663757,12908.857412338257,13305.271968841553,13603.986881256104,13835.59555053711,13965.963676452637
9631.0,9369.0,9252.0,9500.0,10269.0,11474.0,12198.0,12515.0,12591.0,12628.0,12550.0,12493.0,12592.0,12732.0,12828.0,12678.0,12306.0,12190.0,12186.0,11809.0,11162.0,10304.0,9512.0,8912.0,9967.91277217865,9951.217537403107,9880.498625278473,9898.353682041168,10051.848233222961,10377.58327293396
8296.0,8462.0,8740.0,8881.0,8970.0,9118.0,9152.0,9158.0,9127.0,9036.0,8963.0,8934.0,9049.0,9404.0,10121.0,10150.0,10017.0,9704.0,9287.0,8865.0,8557.0,8372.0,8279.0,8307.0,9612.33986377716,9985.74793624878,10456.315039634705,10943.53427696228,11282.47884464264,11509.310147285461
8134.999999999999,7850.999999999999,7684.999999999999,7633.0,7701.999999999999,8006.000000000001,8679.0,9487.0,10128.0,10436.0,10648.0,10872.0,10951.0,10976.0,11060.0,11028.0,10959.0,10879.0,10697.0,10420.0,10445.0,10727.0,10269.0,9555.0,10245.48857831955,10061.530903816223,9924.378979682922,9907.909195423126,9957.064623832703,10134.261318206787
10827.0,10313.0,9577.0,8892.0,8427.0,8122.0,7938.0,7861.999999999999,8007.0,8598.0,9607.0,10207.0,10648.0,10972.0,11263.0,11379.0,11382.0,11423.0,11345.0,11211.0,10987.0,10707.0,10491.0,10659.0,10982.660472869873,10839.945225715637,10535.873718261719,10218.395706176758,9946.578834533691,9783.708389282227
12803.0,13428.000000000002,13760.000000000002,14065.999999999998,14471.0,14941.999999999998,15328.0,15433.0,15235.000000000002,14731.0,14473.0,14535.000000000002,13990.0,12969.0,11878.0,11038.0,10419.0,10056.0,9789.0,9909.0,10486.0,11253.0,12275.0,13299.0,13552.222584724426,14238.142517089844,14806.897220611572,15200.728847503662,15527.848964691162,15741.743776321411
9475.0,10031.0,10418.0,10724.0,11012.0,11096.0,11147.0,11200.0,11118.0,11032.0,10905.0,10738.0,10510.0,10829.0,10827.0,10313.0,9577.0,8892.0,8427.0,8122.0,7938.0,7861.999999999999,8007.0,8598.0,9825.226974010468,10271.73425579071,10631.111349105835,10924.597993850708,11147.79712486267,11328.167678833008
11150.0,11368.0,11733.0,12018.0,12200.0,12427.0,12440.0,12326.0,12235.0,12096.0,11860.0,12120.0,11940.0,11347.0,10515.0,9690.0,9072.0,8688.0,8421.0,8300.0,8478.0,9113.0,10078.0,10720.0,11238.908777236938,11414.869784355164,11577.738669395447,11785.14300251007,11928.153909683228,11971.039044380188
14609.999999999998,14446.000000000002,14214.0,13757.0,13105.0,12475.0,12015.0,11751.0,11595.0,11578.0,11714.0,12108.0,12758.0,13145.0,13379.0,13386.0,13529.000000000002,13608.0,13445.000000000002,13504.0,13432.0,13409.000000000002,13992.0,14435.0,14123.562168121338,13964.86372756958,13724.936402320862,13376.142221450806,12863.316018104553,12297.428592681885
8581.0,8654.0,8624.0,8712.0,8767.0,8863.0,8845.0,9038.0,9395.0,9133.0,8640.0,8134.999999999999,7850.999999999999,7684.999999999999,7633.0,7701.999999999999,8006.000000000001,8679.0,9487.0,10128.0,10436.0,10648.0,10872.0,10951.0,10974.225971221924,11028.962860107422,11036.29273223877,11052.456130027771,11029.718002319336,11030.459882736206
11784.0,11745.0,11659.0,11506.0,11354.0,11333.0,11230.0,11294.0,12044.0,12606.0,12489.0,12350.0,12140.0,11698.0,10984.0,10256.0,9757.0,9468.0,9338.0,9362.0,9644.0,10387.0,11491.0,11991.0,11969.193314552307,12049.874175071716,12093.121278762817,12122.063586235046,12123.58791255951,12139.169351577759
14260.0,14082.0,13423.0,12564.0,11963.0,11189.0,10157.0,9238.0,8659.0,8293.0,8048.0,7961.0,8133.0,8629.0,9433.0,10225.0,10646.0,10917.0,10963.0,10923.0,10869.0,10909.0,10807.0,10685.0,10525.72337436676,10571.592803001404,10607.64655303955,10614.798561096191,10469.234758377075,10270.736890792847
12555.0,13821.0,15159.0,15972.0,16840.0,17616.0,18180.0,18577.0,18784.0,18502.0,17600.0,16740.0,15984.0,15231.0,14792.0,14478.0,13510.000000000002,12354.0,11488.0,10902.0,10483.0,10283.0,10390.0,10742.0,11601.486253738403,12148.60472869873,12531.345984458923,12772.997343063354,12922.631736755371,12948.762543678284
8213.0,8031.0,7952.000000000001,7944.0,7838.0,7992.999999999999,8499.0,8904.0,9197.0,9428.0,9608.0,9898.0,10290.0,10484.0,10474.0,10500.0,10550.0,10860.0,11007.0,10673.0,10147.0,9423.0,8980.0,8689.0,9970.57858800888,10115.345317840576,10116.737416267395,10104.765525817871,10261.205365657806,10640.405917167664
11653.0,11659.0,11559.0,11554.0,11494.0,11504.0,11644.0,11912.0,11964.0,11791.0,11447.0,10929.0,10166.0,9519.0,9062.0,8704.0,8492.0,8485.0,8655.0,9298.0,10410.0,11133.0,11243.0,11264.0,11457.735026359558,11501.397536277771,11531.0536403656,11588.942155838013,11596.471344947815,11584.658986091614
9194.0,9523.0,9696.0,9875.0,9977.0,10066.0,10130.0,10182.0,10117.0,10080.0,10507.0,10468.0,10261.0,9923.0,9420.0,8883.0,8397.0,8091.0,7834.000000000001,7695.0,7686.000000000001,7772.999999999999,7995.0,8041.000000000001,9717.15134048462,9901.65001821518,10088.758149147034,10317.131330490112,10539.225441932678,10803.312637329102
9942.0,9746.0,9668.0,9755.0,10075.0,10466.0,10763.0,11119.0,11362.0,11340.0,11217.0,11080.0,10916.0,10706.0,10753.0,11116.0,11415.0,11257.0,11063.0,10797.0,10495.0,9971.0,9524.0,9150.0,9516.391166687012,9564.199157714844,9572.346190452576,9651.9805393219,9767.165665149689,9961.69884109497
7931.0,8057.0,8444.0,9170.0,10089.0,10751.0,11184.0,11562.0,11801.0,11954.0,12212.0,12342.0,12451.0,12539.0,12498.0,12228.0,11875.0,11624.0,11449.0,10677.0,9796.0,9164.0,8751.0,8492.0,9844.813670158386,9861.272727966309,9849.830529212952,10013.48342037201,10377.426276683807,10840.585302352905
9519.0,9062.0,8704.0,8492.0,8485.0,8655.0,9298.0,10410.0,11133.0,11243.0,11264.0,11280.0,11246.0,11262.0,11291.0,11212.0,11137.0,11182.0,11386.0,11439.0,11256.0,10990.0,10513.0,9858.0,10159.21338558197,10032.980014324188,9902.075565814972,9861.159417629242,9898.6569480896,10095.237121105194
10096.0,10002.0,9854.0,9663.0,9276.0,8818.0,8530.0,8339.0,8207.0,8242.0,8343.0,8723.0,9647.0,10678.0,11160.0,11286.0,11272.0,11343.0,11363.0,11278.0,11290.0,11170.0,11152.0,11595.0,11492.730173110962,11444.721304893494,11286.980053901672,11070.003045082092,10708.082807540894,10296.448585987091
11314.0,11275.0,11321.0,11253.0,11350.0,11887.0,12054.0,11847.0,11642.0,11418.0,10888.0,10184.0,9541.0,9112.0,8905.0,8805.0,8812.0,9100.0,9912.0,10988.0,11412.0,11424.0,11395.0,11442.0,11491.379810333252,11432.190858840942,11343.35633468628,11366.448240280151,11493.915933609009,11658.781108856201
10608.0,10621.0,10467.0,10282.0,10143.0,10061.0,9971.0,10138.0,10272.0,9996.0,9411.0,8802.0,8387.0,8035.000000000001,7941.000000000001,7908.0,7977.0,8259.0,8503.0,8889.0,9288.0,9527.0,9638.0,9783.0,9815.123046398163,9887.624304771423,9916.537358283997,10008.12526512146,10126.97981262207,10297.80245923996
10301.0,9557.0,8866.0,8381.0,8091.0,7888.0,7836.0,8008.0,8575.0,9433.0,10007.0,10350.0,10612.0,10875.0,11040.0,11086.0,11178.0,11077.0,10913.0,10805.0,10649.0,10488.0,10741.0,10668.0,10568.436495780945,10297.212114334106,9977.469650745392,9784.62423324585,9690.39566898346,9681.734156608582
11452.0,10743.0,10286.0,9943.0,9818.0,9668.0,9772.0,10058.0,10573.0,10873.0,11247.0,11520.0,11559.0,11575.0,11421.0,11304.0,11276.0,11313.0,11985.0,12422.0,12387.0,12232.0,12086.0,11806.0,11226.117385864258,10774.712406158447,10347.651986598969,10101.05105304718,9944.717697620392,9871.801228046417
13731.0,14005.0,14214.0,14411.0,14484.999999999998,14385.999999999998,13902.000000000002,13271.0,12973.0,12597.0,11690.0,10709.0,10051.0,9555.0,9256.0,9108.0,9240.0,9656.0,10479.0,11536.0,12348.0,12928.0,13506.0,13957.999999999998,14359.18058013916,14762.852458953857,15072.945991516113,15205.86194229126,15223.665512084961,15130.67692565918
10811.0,11049.0,11205.0,11327.0,11445.0,11398.0,11290.0,11280.0,11183.0,10927.0,10990.0,11249.0,10839.0,10043.0,9273.0,8746.0,8405.0,8218.0,8133.0,8306.0,8937.0,9726.0,10519.0,10931.0,11262.98985671997,11391.623027801514,11502.887147903442,11651.532367706299,11723.501789093018,11716.494490623474
9244.0,9527.0,10256.0,11295.0,11681.0,11867.0,11930.0,11977.0,11897.0,11787.0,11821.0,11834.0,11828.0,12186.0,12199.0,11973.0,11714.0,11432.0,10925.0,10310.0,9645.0,9171.0,8829.0,8635.0,9754.873541355133,9825.847352981567,9903.63265657425,10066.80773305893,10233.93950510025,10460.262178897858
14478.0,13510.000000000002,12354.0,11488.0,10902.0,10483.0,10283.0,10390.0,10742.0,11867.0,13254.0,14621.999999999998,15904.000000000002,17137.0,18067.0,18627.0,18973.0,18349.0,17435.0,16789.0,15715.0,14811.0,14316.000000000002,14019.0,13752.985878944397,13410.359992980957,13021.819822311401,12684.42727470398,12375.360361099243,12090.477890968323
14478.0,14053.0,13762.999999999998,12837.0,11781.0,10873.0,10203.0,9625.0,9335.0,9235.0,9108.0,9400.0,10117.0,11067.0,12045.0,12835.0,13351.000000000002,13771.0,13933.0,14019.0,14034.0,14108.0,13955.000000000002,13530.0,12921.88829612732,12626.919060707092,12400.808965682983,12233.053499221802,11941.697322845459,11567.291105270386
10624.0,10873.0,11007.0,11098.0,11033.0,10992.0,10959.0,10796.0,10648.0,10555.0,10475.0,10272.0,10238.0,10663.0,10392.0,9703.0,9067.0,8680.0,8434.0,8318.0,8305.0,8540.0,9162.0,9942.0,10540.122173309326,10940.207906723022,11224.870777130127,11435.81639957428,11598.766805648804,11706.386662483215
9611.0,9726.0,9825.0,9907.0,10024.0,10124.0,10153.0,10025.0,9786.0,9905.0,9692.0,9161.0,8696.0,8220.0,7885.999999999999,7650.000000000001,7515.0,7425.000000000001,7318.000000000001,7331.0,7713.999999999999,8243.0,8697.0,9081.0,9530.56802558899,9667.99025630951,9786.624423980713,9976.530403614044,10191.379674434662,10454.38291311264
11629.0,12067.0,12451.0,12865.0,13341.0,13938.000000000002,14426.0,14597.999999999998,14719.0,14773.000000000002,14414.999999999998,13774.999999999998,13721.0,13185.000000000002,12359.0,11291.0,10413.0,9721.0,9284.0,9018.0,8885.0,9043.0,9729.0,10827.0,11661.792316436768,11926.526219367981,12130.390823364258,12356.83129310608,12562.881362915039,12677.378630638123
11158.0,11316.0,11150.0,10816.0,10392.0,9763.0,9122.0,8631.0,8238.0,8021.0,7923.000000000001,7941.000000000001,8169.0,8600.0,8878.0,9194.0,9523.0,9696.0,9875.0,9977.0,10066.0,10130.0,10182.0,10117.0,9976.735376358032,10158.378477573395,10382.289844989777,10558.263138771057,10485.035212039948,10286.595267295837
11057.0,10944.0,10906.0,10795.0,10647.0,10537.0,10610.0,11158.0,11172.0,10972.0,10537.0,9907.0,9330.0,8915.0,8691.0,8549.0,8526.0,8735.0,9497.0,10652.0,11127.0,11137.0,11111.0,11094.0,11251.00665473938,11280.333944320679,11282.91648387909,11308.256653785706,11285.515015602112,11258.847496032715
10068.0,10148.0,10632.0,11364.0,12492.0,13560.0,14553.0,15527.0,16112.0,16902.0,17489.0,17846.0,17997.0,17899.0,17440.0,16602.0,15905.0,15581.0,14886.000000000002,13733.0,12560.0,11671.0,11010.0,10567.0,10757.66319847107,10747.493741989136,10808.411407470703,11131.347038269043,11672.354166030884,12228.633420944214
16656.0,16227.0,15985.999999999998,15187.000000000002,14179.000000000002,13141.0,12146.0,11437.0,11009.0,10693.0,10612.0,10714.0,10981.0,11264.0,11776.0,12550.0,13403.0,14200.0,14900.0,15465.0,15879.999999999998,16112.0,16411.0,16397.0,16059.587657928467,15814.65556526184,15470.0072555542,15034.010921478271,14508.461585998535,13888.220693588257
13566.0,12682.0,11655.0,10965.0,10447.0,10094.0,9960.0,10118.0,10519.0,11489.0,12454.0,13345.0,14253.0,14989.0,15729.0,16568.0,17354.0,17845.0,18254.0,18466.0,18413.0,18121.0,17408.0,16571.0,15888.741413116455,15277.730730056763,14413.997819900513,13531.350079536438,12892.919855117798,12443.066895484924
7692.000000000001,7820.0,7919.0,8115.0,8680.0,9115.0,9406.0,9559.0,9674.0,9708.0,9639.0,9712.0,9753.0,9713.0,9639.0,9887.0,9862.0,9581.0,9149.0,8573.0,8179.0,7796.0,7591.000000000001,7467.0,9931.100954532623,10029.171733856201,10096.021322250366,10219.217157363892,10374.806682109833,10626.766941070557
7612.999999999999,7633.0,7787.000000000001,7734.0,7945.999999999999,8116.999999999999,8342.0,8498.0,8565.0,8581.0,8654.0,8624.0,8712.0,8767.0,8863.0,8845.0,9038.0,9395.0,9133.0,8640.0,8134.999999999999,7850.999999999999,7684.999999999999,7633.0,9991.621351242065,10083.784780979156,10153.045870780945,10294.054246902466,10478.053852081299,10736.872604370117
11919.0,11936.0,11896.0,11976.0,12439.0,12634.0,12389.0,12133.0,11808.0,11360.0,10643.0,9993.0,9584.0,9307.0,9223.0,9244.0,9527.0,10256.0,11295.0,11681.0,11867.0,11930.0,11977.0,11897.0,11949.07790184021,11933.450046539307,11879.262742042542,11915.695233345032,12046.10743522644,12186.367690086365
10968.0,12122.0,12718.0,13016.0,13311.0,13457.000000000002,13608.0,13856.999999999998,13993.0,14162.000000000002,14260.0,14082.0,13423.0,12564.0,11963.0,11189.0,10157.0,9238.0,8659.0,8293.0,8048.0,7961.0,8133.0,8629.0,9595.057404518127,10168.805563926697,10639.551701545715,10951.794815063477,11204.460094451904,11467.285469055176
15644.000000000002,14958.0,14707.0,14147.999999999998,13499.0,12544.0,11474.0,10678.0,10002.0,9542.0,9313.0,9187.0,9319.0,9540.0,9929.0,10937.0,11925.0,12927.0,13851.999999999998,14426.999999999998,14709.0,15013.0,15225.999999999998,15215.999999999998,15064.791547775269,14974.446739196777,14743.850646972656,14407.194519042969,14046.31533241272,13642.49835395813
8382.0,8985.0,9936.0,10387.0,10799.0,11207.0,11569.0,11829.0,12064.0,12324.0,12403.0,12428.0,12312.0,11994.0,12056.0,12137.0,11771.0,11203.0,10392.0,9636.0,9044.0,8715.0,8491.0,8421.0,9564.078241348267,9759.990058898926,10157.065754890442,10733.987773895264,11192.43632698059,11475.828405380249
16037.0,15636.999999999998,15025.0,13765.000000000002,12508.0,11504.0,10811.0,10340.0,10068.0,10148.0,10632.0,11364.0,12492.0,13560.0,14553.0,15527.0,16112.0,16902.0,17489.0,17846.0,17997.0,17899.0,17440.0,16602.0,15685.075345993042,15415.56368637085,14921.126522064209,14193.099220275879,13426.433288574219,12756.651400566101
11158.0,11132.0,11136.0,11111.0,11158.0,11787.0,12084.0,11910.0,11704.0,11394.0,10855.0,10058.0,9390.0,8990.0,8802.0,8765.0,8823.0,9121.0,9935.0,11133.0,11727.0,11890.0,11944.0,11990.0,12061.93187713623,12088.957465171814,12068.452779769897,12087.75103187561,12168.048470497131,12274.171694755554
10080.0,9943.0,9960.0,10130.0,10851.0,11362.0,11366.0,11330.0,11126.0,10746.0,10161.0,9560.0,9159.0,8890.0,8822.0,8828.0,9148.0,9887.0,10995.0,11710.0,11852.0,11843.0,11899.0,11851.0,11941.386450767517,11877.503213882446,11789.925439834595,11813.030997276306,11921.600242614746,12037.417448997498
10931.0,11239.0,11515.0,11605.0,11713.0,11813.0,11750.0,11628.0,11500.0,11291.0,10963.0,11031.0,11165.0,10741.0,9964.0,9248.0,8705.0,8386.0,8178.000000000001,8134.999999999999,8323.0,8883.0,9651.0,10223.0,10480.802359104156,10781.338623046875,11025.597874641418,11230.734050750732,11357.07566165924,11422.612332344055
11651.0,11609.0,11495.0,11288.0,10956.0,10811.0,10958.0,10651.0,10238.0,9536.0,8902.0,8478.0,8176.0,7952.000000000001,7837.0,7855.0,8067.0,8416.0,8578.0,9058.0,9382.0,9655.0,9748.0,9802.0,9920.479231834412,9998.375700473785,10008.62492275238,10103.292686462402,10277.544872283936,10504.51542377472
10811.0,10958.0,10651.0,10238.0,9536.0,8902.0,8478.0,8176.0,7952.000000000001,7837.0,7855.0,8067.0,8416.0,8578.0,9058.0,9382.0,9655.0,9748.0,9802.0,9767.0,9754.0,9796.0,9774.0,9584.0,9804.359734535217,10009.774408340454,10275.809527397156,10428.855907917023,10300.565788269043,10109.596329689026
9562.0,8906.0,8413.0,8108.0,7944.999999999999,7893.000000000001,8063.999999999999,8659.0,9713.0,10242.0,10460.0,10681.0,10929.0,11080.0,11065.0,11118.0,11183.0,11080.0,10901.0,10749.0,11052.0,10960.0,10671.0,10158.0,10300.916835784912,10040.136507987976,9803.997375488281,9689.686748027802,9638.13444519043,9703.472383975983
10640.0,10234.0,9511.0,8865.0,8407.0,8139.0,7974.0,7932.0,8138.0,8760.0,9512.0,10135.0,10425.0,10527.0,10613.0,10556.0,10504.0,10465.0,10321.0,10153.0,10064.0,9917.0,9859.0,10126.0,10752.848386764526,10610.271608352661,10351.879573822021,10100.165828227997,9871.30722618103,9737.04130268097
10689.0,10197.0,9933.0,9976.0,10296.0,10950.0,11718.0,12322.0,12660.0,12866.0,13043.0,13194.0,13391.0,13394.0,13210.0,13093.999999999998,12731.0,12244.0,11935.0,11890.0,11778.0,11055.0,10296.0,9631.0,10061.298042297363,9927.42997264862,9806.029550552368,9817.481890678406,9945.7792263031,10228.727814674377
10764.0,11150.0,11368.0,11733.0,12018.0,12200.0,12427.0,12440.0,12326.0,12235.0,12096.0,11860.0,12120.0,11940.0,11347.0,10515.0,9690.0,9072.0,8688.0,8421.0,8300.0,8478.0,9113.0,10078.0,11176.886092185974,11464.622968673706,11669.40302658081,11874.97723197937,12057.297659873962,12160.903483390808
10046.0,9702.0,9554.0,9541.0,9774.0,10472.0,11496.0,12092.0,12161.0,12178.0,12171.0,12076.0,12054.0,12101.0,12081.0,12090.0,12740.0,12990.0,12766.0,12548.0,12306.0,11829.0,11069.0,10307.0,10223.34567117691,10077.569874763489,9925.559669494629,9911.41869544983,10065.172826766968,10420.053001403809
14607.000000000002,13283.0,12288.0,11413.0,10694.0,10379.0,10367.0,10788.0,11404.0,11984.0,12602.0,13105.0,13497.0,13918.0,14680.0,15609.0,16300.999999999998,16907.0,17309.0,17398.0,17083.0,16339.0,15725.999999999998,15213.0,14360.172874450684,13568.304851531982,12761.569966316223,12144.782211303711,11711.891477584839,11389.530784606934
