t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t,t+1,t+2,t+3,t+4
306.42,323.08775,382.1993333,367.2773333,414.5065,446.817,600.399,469.6826667,577.51,460.2643333,498.0035,331.711,343.6983333,324.46725,270.23625,244.5335
323.08775,382.1993333,367.2773333,414.5065,446.817,600.399,469.6826667,577.51,460.2643333,498.0035,331.711,343.6983333,324.46725,270.23625,244.5335,292.007
382.1993333,367.2773333,414.5065,446.817,600.399,469.6826667,577.51,460.2643333,498.0035,331.711,343.6983333,324.46725,270.23625,244.5335,292.007,292.294
367.2773333,414.5065,446.817,600.399,469.6826667,577.51,460.2643333,498.0035,331.711,343.6983333,324.46725,270.23625,244.5335,292.007,292.294,380.518
414.5065,446.817,600.399,469.6826667,577.51,460.2643333,498.0035,331.711,343.6983333,324.46725,270.23625,244.5335,292.007,292.294,380.518,274.5295
446.817,600.399,469.6826667,577.51,460.2643333,498.0035,331.711,343.6983333,324.46725,270.23625,244.5335,292.007,292.294,380.518,274.5295,273.0103333
600.399,469.6826667,577.51,460.2643333,498.0035,331.711,343.6983333,324.46725,270.23625,244.5335,292.007,292.294,380.518,274.5295,273.0103333,288.656
469.6826667,577.51,460.2643333,498.0035,331.711,343.6983333,324.46725,270.23625,244.5335,292.007,292.294,380.518,274.5295,273.0103333,288.656,280.31
577.51,460.2643333,498.0035,331.711,343.6983333,324.46725,270.23625,244.5335,292.007,292.294,380.518,274.5295,273.0103333,288.656,280.31,321.4455
460.2643333,498.0035,331.711,343.6983333,324.46725,270.23625,244.5335,292.007,292.294,380.518,274.5295,273.0103333,288.656,280.31,321.4455,278.0776667
498.0035,331.711,343.6983333,324.46725,270.23625,244.5335,292.007,292.294,380.518,274.5295,273.0103333,288.656,280.31,321.4455,278.0776667,280.7055
331.711,343.6983333,324.46725,270.23625,244.5335,292.007,292.294,380.518,274.5295,273.0103333,288.656,280.31,321.4455,278.0776667,280.7055,260.9205
343.6983333,324.46725,270.23625,244.5335,292.007,292.294,380.518,274.5295,273.0103333,288.656,280.31,321.4455,278.0776667,280.7055,260.9205,283.99
324.46725,270.23625,244.5335,292.007,292.294,380.518,274.5295,273.0103333,288.656,280.31,321.4455,278.0776667,280.7055,260.9205,283.99,270.4555
270.23625,244.5335,292.007,292.294,380.518,274.5295,273.0103333,288.656,280.31,321.4455,278.0776667,280.7055,260.9205,283.99,270.4555,284.7896667
244.5335,292.007,292.294,380.518,274.5295,273.0103333,288.656,280.31,321.4455,278.0776667,280.7055,260.9205,283.99,270.4555,284.7896667,304.098
292.007,292.294,380.518,274.5295,273.0103333,288.656,280.31,321.4455,278.0776667,280.7055,260.9205,283.99,270.4555,284.7896667,304.098,338.398
292.294,380.518,274.5295,273.0103333,288.656,280.31,321.4455,278.0776667,280.7055,260.9205,283.99,270.4555,284.7896667,304.098,338.398,371.252
380.518,274.5295,273.0103333,288.656,280.31,321.4455,278.0776667,280.7055,260.9205,283.99,270.4555,284.7896667,304.098,338.398,371.252,377.2966667
274.5295,273.0103333,288.656,280.31,321.4455,278.0776667,280.7055,260.9205,283.99,270.4555,284.7896667,304.098,338.398,371.252,377.2966667,384.787
273.0103333,288.656,280.31,321.4455,278.0776667,280.7055,260.9205,283.99,270.4555,284.7896667,304.098,338.398,371.252,377.2966667,384.787,377.297
288.656,280.31,321.4455,278.0776667,280.7055,260.9205,283.99,270.4555,284.7896667,304.098,338.398,371.252,377.2966667,384.787,377.297,307.6465
280.31,321.4455,278.0776667,280.7055,260.9205,283.99,270.4555,284.7896667,304.098,338.398,371.252,377.2966667,384.787,377.297,307.6465,328.082
321.4455,278.0776667,280.7055,260.9205,283.99,270.4555,284.7896667,304.098,338.398,371.252,377.2966667,384.787,377.297,307.6465,328.082,310.931
278.0776667,280.7055,260.9205,283.99,270.4555,284.7896667,304.098,338.398,371.252,377.2966667,384.787,377.297,307.6465,328.082,310.931,379.532
280.7055,260.9205,283.99,270.4555,284.7896667,304.098,338.398,371.252,377.2966667,384.787,377.297,307.6465,328.082,310.931,379.532,369.675
260.9205,283.99,270.4555,284.7896667,304.098,338.398,371.252,377.2966667,384.787,377.297,307.6465,328.082,310.931,379.532,369.675,361.855
283.99,270.4555,284.7896667,304.098,338.398,371.252,377.2966667,384.787,377.297,307.6465,328.082,310.931,379.532,369.675,361.855,381.064
270.4555,284.7896667,304.098,338.398,371.252,377.2966667,384.787,377.297,307.6465,328.082,310.931,379.532,369.675,361.855,381.064,395.2355
284.7896667,304.098,338.398,371.252,377.2966667,384.787,377.297,307.6465,328.082,310.931,379.532,369.675,361.855,381.064,395.2355,409.3625
304.098,338.398,371.252,377.2966667,384.787,377.297,307.6465,328.082,310.931,379.532,369.675,361.855,381.064,395.2355,409.3625,378.3495
338.398,371.252,377.2966667,384.787,377.297,307.6465,328.082,310.931,379.532,369.675,361.855,381.064,395.2355,409.3625,378.3495,354.8255
371.252,377.2966667,384.787,377.297,307.6465,328.082,310.931,379.532,369.675,361.855,381.064,395.2355,409.3625,378.3495,354.8255,344.2353333
377.2966667,384.787,377.297,307.6465,328.082,310.931,379.532,369.675,361.855,381.064,395.2355,409.3625,378.3495,354.8255,344.2353333,408.1145
384.787,377.297,307.6465,328.082,310.931,379.532,369.675,361.855,381.064,395.2355,409.3625,378.3495,354.8255,344.2353333,408.1145,434.463
377.297,307.6465,328.082,310.931,379.532,369.675,361.855,381.064,395.2355,409.3625,378.3495,354.8255,344.2353333,408.1145,434.463,414.2775
307.6465,328.082,310.931,379.532,369.675,361.855,381.064,395.2355,409.3625,378.3495,354.8255,344.2353333,408.1145,434.463,414.2775,449.095
328.082,310.931,379.532,369.675,361.855,381.064,395.2355,409.3625,378.3495,354.8255,344.2353333,408.1145,434.463,414.2775,449.095,452.3355
310.931,379.532,369.675,361.855,381.064,395.2355,409.3625,378.3495,354.8255,344.2353333,408.1145,434.463,414.2775,449.095,452.3355,449.5105
379.532,369.675,361.855,381.064,395.2355,409.3625,378.3495,354.8255,344.2353333,408.1145,434.463,414.2775,449.095,452.3355,449.5105,428.616
369.675,361.855,381.064,395.2355,409.3625,378.3495,354.8255,344.2353333,408.1145,434.463,414.2775,449.095,452.3355,449.5105,428.616,503.128
361.855,381.064,395.2355,409.3625,378.3495,354.8255,344.2353333,408.1145,434.463,414.2775,449.095,452.3355,449.5105,428.616,503.128,619.0075
381.064,395.2355,409.3625,378.3495,354.8255,344.2353333,408.1145,434.463,414.2775,449.095,452.3355,449.5105,428.616,503.128,619.0075,942.3896667
395.2355,409.3625,378.3495,354.8255,344.2353333,408.1145,434.463,414.2775,449.095,452.3355,449.5105,428.616,503.128,619.0075,942.3896667,955.727
409.3625,378.3495,354.8255,344.2353333,408.1145,434.463,414.2775,449.095,452.3355,449.5105,428.616,503.128,619.0075,942.3896667,955.727,834.8895
378.3495,354.8255,344.2353333,408.1145,434.463,414.2775,449.095,452.3355,449.5105,428.616,503.128,619.0075,942.3896667,955.727,834.8895,848.9513333
354.8255,344.2353333,408.1145,434.463,414.2775,449.095,452.3355,449.5105,428.616,503.128,619.0075,942.3896667,955.727,834.8895,848.9513333,737.9346667
344.2353333,408.1145,434.463,414.2775,449.095,452.3355,449.5105,428.616,503.128,619.0075,942.3896667,955.727,834.8895,848.9513333,737.9346667,755.9086667
408.1145,434.463,414.2775,449.095,452.3355,449.5105,428.616,503.128,619.0075,942.3896667,955.727,834.8895,848.9513333,737.9346667,755.9086667,853.1575
434.463,414.2775,449.095,452.3355,449.5105,428.616,503.128,619.0075,942.3896667,955.727,834.8895,848.9513333,737.9346667,755.9086667,853.1575,964.248
414.2775,449.095,452.3355,449.5105,428.616,503.128,619.0075,942.3896667,955.727,834.8895,848.9513333,737.9346667,755.9086667,853.1575,964.248,1122.365
449.095,452.3355,449.5105,428.616,503.128,619.0075,942.3896667,955.727,834.8895,848.9513333,737.9346667,755.9086667,853.1575,964.248,1122.365,908.8825
452.3355,449.5105,428.616,503.128,619.0075,942.3896667,955.727,834.8895,848.9513333,737.9346667,755.9086667,853.1575,964.248,1122.365,908.8825,1059.7736
449.5105,428.616,503.128,619.0075,942.3896667,955.727,834.8895,848.9513333,737.9346667,755.9086667,853.1575,964.248,1122.365,908.8825,1059.7736,1086.98
428.616,503.128,619.0075,942.3896667,955.727,834.8895,848.9513333,737.9346667,755.9086667,853.1575,964.248,1122.365,908.8825,1059.7736,1086.98,1001.54975
503.128,619.0075,942.3896667,955.727,834.8895,848.9513333,737.9346667,755.9086667,853.1575,964.248,1122.365,908.8825,1059.7736,1086.98,1001.54975,1099.824
619.0075,942.3896667,955.727,834.8895,848.9513333,737.9346667,755.9086667,853.1575,964.248,1122.365,908.8825,1059.7736,1086.98,1001.54975,1099.824,965.05775
942.3896667,955.727,834.8895,848.9513333,737.9346667,755.9086667,853.1575,964.248,1122.365,908.8825,1059.7736,1086.98,1001.54975,1099.824,965.05775,1002.314667
955.727,834.8895,848.9513333,737.9346667,755.9086667,853.1575,964.248,1122.365,908.8825,1059.7736,1086.98,1001.54975,1099.824,965.05775,1002.314667,871.3806667
834.8895,848.9513333,737.9346667,755.9086667,853.1575,964.248,1122.365,908.8825,1059.7736,1086.98,1001.54975,1099.824,965.05775,1002.314667,871.3806667,778.0195
848.9513333,737.9346667,755.9086667,853.1575,964.248,1122.365,908.8825,1059.7736,1086.98,1001.54975,1099.824,965.05775,1002.314667,871.3806667,778.0195,708.6656667
737.9346667,755.9086667,853.1575,964.248,1122.365,908.8825,1059.7736,1086.98,1001.54975,1099.824,965.05775,1002.314667,871.3806667,778.0195,708.6656667,706.4633333
755.9086667,853.1575,964.248,1122.365,908.8825,1059.7736,1086.98,1001.54975,1099.824,965.05775,1002.314667,871.3806667,778.0195,708.6656667,706.4633333,713.1975
853.1575,964.248,1122.365,908.8825,1059.7736,1086.98,1001.54975,1099.824,965.05775,1002.314667,871.3806667,778.0195,708.6656667,706.4633333,713.1975,610.4303333
964.248,1122.365,908.8825,1059.7736,1086.98,1001.54975,1099.824,965.05775,1002.314667,871.3806667,778.0195,708.6656667,706.4633333,713.1975,610.4303333,636.9765
1122.365,908.8825,1059.7736,1086.98,1001.54975,1099.824,965.05775,1002.314667,871.3806667,778.0195,708.6656667,706.4633333,713.1975,610.4303333,636.9765,604.1216667
908.8825,1059.7736,1086.98,1001.54975,1099.824,965.05775,1002.314667,871.3806667,778.0195,708.6656667,706.4633333,713.1975,610.4303333,636.9765,604.1216667,558.433
1059.7736,1086.98,1001.54975,1099.824,965.05775,1002.314667,871.3806667,778.0195,708.6656667,706.4633333,713.1975,610.4303333,636.9765,604.1216667,558.433,554.71
1086.98,1001.54975,1099.824,965.05775,1002.314667,871.3806667,778.0195,708.6656667,706.4633333,713.1975,610.4303333,636.9765,604.1216667,558.433,554.71,522.5123333
1001.54975,1099.824,965.05775,1002.314667,871.3806667,778.0195,708.6656667,706.4633333,713.1975,610.4303333,636.9765,604.1216667,558.433,554.71,522.5123333,431.983
1099.824,965.05775,1002.314667,871.3806667,778.0195,708.6656667,706.4633333,713.1975,610.4303333,636.9765,604.1216667,558.433,554.71,522.5123333,431.983,568.99
965.05775,1002.314667,871.3806667,778.0195,708.6656667,706.4633333,713.1975,610.4303333,636.9765,604.1216667,558.433,554.71,522.5123333,431.983,568.99,515.854
1002.314667,871.3806667,778.0195,708.6656667,706.4633333,713.1975,610.4303333,636.9765,604.1216667,558.433,554.71,522.5123333,431.983,568.99,515.854,637.238
871.3806667,778.0195,708.6656667,706.4633333,713.1975,610.4303333,636.9765,604.1216667,558.433,554.71,522.5123333,431.983,568.99,515.854,637.238,673.9483333
778.0195,708.6656667,706.4633333,713.1975,610.4303333,636.9765,604.1216667,558.433,554.71,522.5123333,431.983,568.99,515.854,637.238,673.9483333,672.9843333
708.6656667,706.4633333,713.1975,610.4303333,636.9765,604.1216667,558.433,554.71,522.5123333,431.983,568.99,515.854,637.238,673.9483333,672.9843333,481.9486667
706.4633333,713.1975,610.4303333,636.9765,604.1216667,558.433,554.71,522.5123333,431.983,568.99,515.854,637.238,673.9483333,672.9843333,481.9486667,454.614
713.1975,610.4303333,636.9765,604.1216667,558.433,554.71,522.5123333,431.983,568.99,515.854,637.238,673.9483333,672.9843333,481.9486667,454.614,313.2975
610.4303333,636.9765,604.1216667,558.433,554.71,522.5123333,431.983,568.99,515.854,637.238,673.9483333,672.9843333,481.9486667,454.614,313.2975,312.3703333
636.9765,604.1216667,558.433,554.71,522.5123333,431.983,568.99,515.854,637.238,673.9483333,672.9843333,481.9486667,454.614,313.2975,312.3703333,236.375
604.1216667,558.433,554.71,522.5123333,431.983,568.99,515.854,637.238,673.9483333,672.9843333,481.9486667,454.614,313.2975,312.3703333,236.375,219.159
558.433,554.71,522.5123333,431.983,568.99,515.854,637.238,673.9483333,672.9843333,481.9486667,454.614,313.2975,312.3703333,236.375,219.159,199.2945
554.71,522.5123333,431.983,568.99,515.854,637.238,673.9483333,672.9843333,481.9486667,454.614,313.2975,312.3703333,236.375,219.159,199.2945,203.235
522.5123333,431.983,568.99,515.854,637.238,673.9483333,672.9843333,481.9486667,454.614,313.2975,312.3703333,236.375,219.159,199.2945,203.235,261.98
431.983,568.99,515.854,637.238,673.9483333,672.9843333,481.9486667,454.614,313.2975,312.3703333,236.375,219.159,199.2945,203.235,261.98,253.371
568.99,515.854,637.238,673.9483333,672.9843333,481.9486667,454.614,313.2975,312.3703333,236.375,219.159,199.2945,203.235,261.98,253.371,285.568
515.854,637.238,673.9483333,672.9843333,481.9486667,454.614,313.2975,312.3703333,236.375,219.159,199.2945,203.235,261.98,253.371,285.568,219.795
637.238,673.9483333,672.9843333,481.9486667,454.614,313.2975,312.3703333,236.375,219.159,199.2945,203.235,261.98,253.371,285.568,219.795,217.625
673.9483333,672.9843333,481.9486667,454.614,313.2975,312.3703333,236.375,219.159,199.2945,203.235,261.98,253.371,285.568,219.795,217.625,191.21
672.9843333,481.9486667,454.614,313.2975,312.3703333,236.375,219.159,199.2945,203.235,261.98,253.371,285.568,219.795,217.625,191.21,200.148
481.9486667,454.614,313.2975,312.3703333,236.375,219.159,199.2945,203.235,261.98,253.371,285.568,219.795,217.625,191.21,200.148,55.589
454.614,313.2975,312.3703333,236.375,219.159,199.2945,203.235,261.98,253.371,285.568,219.795,217.625,191.21,200.148,55.589,63.736
313.2975,312.3703333,236.375,219.159,199.2945,203.235,261.98,253.371,285.568,219.795,217.625,191.21,200.148,55.589,63.736,0
312.3703333,236.375,219.159,199.2945,203.235,261.98,253.371,285.568,219.795,217.625,191.21,200.148,55.589,63.736,0,0
236.375,219.159,199.2945,203.235,261.98,253.371,285.568,219.795,217.625,191.21,200.148,55.589,63.736,0,0,0
219.159,199.2945,203.235,261.98,253.371,285.568,219.795,217.625,191.21,200.148,55.589,63.736,0,0,0,0
199.2945,203.235,261.98,253.371,285.568,219.795,217.625,191.21,200.148,55.589,63.736,0,0,0,0,0
203.235,261.98,253.371,285.568,219.795,217.625,191.21,200.148,55.589,63.736,0,0,0,0,0,0
261.98,253.371,285.568,219.795,217.625,191.21,200.148,55.589,63.736,0,0,0,0,0,0,0
253.371,285.568,219.795,217.625,191.21,200.148,55.589,63.736,0,0,0,0,0,0,0,0
285.568,219.795,217.625,191.21,200.148,55.589,63.736,0,0,0,0,0,0,0,0,0
219.795,217.625,191.21,200.148,55.589,63.736,0,0,0,0,0,0,0,0,0,0
217.625,191.21,200.148,55.589,63.736,0,0,0,0,0,0,0,0,0,0,0
191.21,200.148,55.589,63.736,0,0,0,0,0,0,0,0,0,0,0,0
200.148,55.589,63.736,0,0,0,0,0,0,0,0,0,0,0,0,0
55.589,63.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.5285
0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.5285,259.285
0,0,0,0,0,0,0,0,0,0,0,0,0,141.5285,259.285,303.835
0,0,0,0,0,0,0,0,0,0,0,0,141.5285,259.285,303.835,207.179
0,0,0,0,0,0,0,0,0,0,0,141.5285,259.285,303.835,207.179,288.1315
0,0,0,0,0,0,0,0,0,0,141.5285,259.285,303.835,207.179,288.1315,266.1193333
0,0,0,0,0,0,0,0,0,141.5285,259.285,303.835,207.179,288.1315,266.1193333,326.439
0,0,0,0,0,0,0,0,141.5285,259.285,303.835,207.179,288.1315,266.1193333,326.439,340.72
0,0,0,0,0,0,0,141.5285,259.285,303.835,207.179,288.1315,266.1193333,326.439,340.72,359.237
0,0,0,0,0,0,141.5285,259.285,303.835,207.179,288.1315,266.1193333,326.439,340.72,359.237,369.4116667
0,0,0,0,0,141.5285,259.285,303.835,207.179,288.1315,266.1193333,326.439,340.72,359.237,369.4116667,416.248
0,0,0,0,141.5285,259.285,303.835,207.179,288.1315,266.1193333,326.439,340.72,359.237,369.4116667,416.248,474.652
0,0,0,141.5285,259.285,303.835,207.179,288.1315,266.1193333,326.439,340.72,359.237,369.4116667,416.248,474.652,674.364
0,0,141.5285,259.285,303.835,207.179,288.1315,266.1193333,326.439,340.72,359.237,369.4116667,416.248,474.652,674.364,521.2416667
0,141.5285,259.285,303.835,207.179,288.1315,266.1193333,326.439,340.72,359.237,369.4116667,416.248,474.652,674.364,521.2416667,558.94775
141.5285,259.285,303.835,207.179,288.1315,266.1193333,326.439,340.72,359.237,369.4116667,416.248,474.652,674.364,521.2416667,558.94775,489.067
259.285,303.835,207.179,288.1315,266.1193333,326.439,340.72,359.237,369.4116667,416.248,474.652,674.364,521.2416667,558.94775,489.067,517.3876667
303.835,207.179,288.1315,266.1193333,326.439,340.72,359.237,369.4116667,416.248,474.652,674.364,521.2416667,558.94775,489.067,517.3876667,336.164
207.179,288.1315,266.1193333,326.439,340.72,359.237,369.4116667,416.248,474.652,674.364,521.2416667,558.94775,489.067,517.3876667,336.164,289.549
288.1315,266.1193333,326.439,340.72,359.237,369.4116667,416.248,474.652,674.364,521.2416667,558.94775,489.067,517.3876667,336.164,289.549,313.199
266.1193333,326.439,340.72,359.237,369.4116667,416.248,474.652,674.364,521.2416667,558.94775,489.067,517.3876667,336.164,289.549,313.199,264.77525
326.439,340.72,359.237,369.4116667,416.248,474.652,674.364,521.2416667,558.94775,489.067,517.3876667,336.164,289.549,313.199,264.77525,259.844
340.72,359.237,369.4116667,416.248,474.652,674.364,521.2416667,558.94775,489.067,517.3876667,336.164,289.549,313.199,264.77525,259.844,346.5465
359.237,369.4116667,416.248,474.652,674.364,521.2416667,558.94775,489.067,517.3876667,336.164,289.549,313.199,264.77525,259.844,346.5465,391.489
369.4116667,416.248,474.652,674.364,521.2416667,558.94775,489.067,517.3876667,336.164,289.549,313.199,264.77525,259.844,346.5465,391.489,318.9485
416.248,474.652,674.364,521.2416667,558.94775,489.067,517.3876667,336.164,289.549,313.199,264.77525,259.844,346.5465,391.489,318.9485,295.1615
474.652,674.364,521.2416667,558.94775,489.067,517.3876667,336.164,289.549,313.199,264.77525,259.844,346.5465,391.489,318.9485,295.1615,253.678
674.364,521.2416667,558.94775,489.067,517.3876667,336.164,289.549,313.199,264.77525,259.844,346.5465,391.489,318.9485,295.1615,253.678,309.289
521.2416667,558.94775,489.067,517.3876667,336.164,289.549,313.199,264.77525,259.844,346.5465,391.489,318.9485,295.1615,253.678,309.289,272.6235
558.94775,489.067,517.3876667,336.164,289.549,313.199,264.77525,259.844,346.5465,391.489,318.9485,295.1615,253.678,309.289,272.6235,259.6545
489.067,517.3876667,336.164,289.549,313.199,264.77525,259.844,346.5465,391.489,318.9485,295.1615,253.678,309.289,272.6235,259.6545,256.0003333
517.3876667,336.164,289.549,313.199,264.77525,259.844,346.5465,391.489,318.9485,295.1615,253.678,309.289,272.6235,259.6545,256.0003333,358.045
336.164,289.549,313.199,264.77525,259.844,346.5465,391.489,318.9485,295.1615,253.678,309.289,272.6235,259.6545,256.0003333,358.045,299.696
289.549,313.199,264.77525,259.844,346.5465,391.489,318.9485,295.1615,253.678,309.289,272.6235,259.6545,256.0003333,358.045,299.696,254.029
313.199,264.77525,259.844,346.5465,391.489,318.9485,295.1615,253.678,309.289,272.6235,259.6545,256.0003333,358.045,299.696,254.029,329.4615
264.77525,259.844,346.5465,391.489,318.9485,295.1615,253.678,309.289,272.6235,259.6545,256.0003333,358.045,299.696,254.029,329.4615,286.4003333
259.844,346.5465,391.489,318.9485,295.1615,253.678,309.289,272.6235,259.6545,256.0003333,358.045,299.696,254.029,329.4615,286.4003333,308.2375
346.5465,391.489,318.9485,295.1615,253.678,309.289,272.6235,259.6545,256.0003333,358.045,299.696,254.029,329.4615,286.4003333,308.2375,360.0155
391.489,318.9485,295.1615,253.678,309.289,272.6235,259.6545,256.0003333,358.045,299.696,254.029,329.4615,286.4003333,308.2375,360.0155,299.0215
318.9485,295.1615,253.678,309.289,272.6235,259.6545,256.0003333,358.045,299.696,254.029,329.4615,286.4003333,308.2375,360.0155,299.0215,369.981
295.1615,253.678,309.289,272.6235,259.6545,256.0003333,358.045,299.696,254.029,329.4615,286.4003333,308.2375,360.0155,299.0215,369.981,440.115
253.678,309.289,272.6235,259.6545,256.0003333,358.045,299.696,254.029,329.4615,286.4003333,308.2375,360.0155,299.0215,369.981,440.115,382.225
309.289,272.6235,259.6545,256.0003333,358.045,299.696,254.029,329.4615,286.4003333,308.2375,360.0155,299.0215,369.981,440.115,382.225,347.137
272.6235,259.6545,256.0003333,358.045,299.696,254.029,329.4615,286.4003333,308.2375,360.0155,299.0215,369.981,440.115,382.225,347.137,441.5595
259.6545,256.0003333,358.045,299.696,254.029,329.4615,286.4003333,308.2375,360.0155,299.0215,369.981,440.115,382.225,347.137,441.5595,366.653
256.0003333,358.045,299.696,254.029,329.4615,286.4003333,308.2375,360.0155,299.0215,369.981,440.115,382.225,347.137,441.5595,366.653,420.2045
358.045,299.696,254.029,329.4615,286.4003333,308.2375,360.0155,299.0215,369.981,440.115,382.225,347.137,441.5595,366.653,420.2045,399.8355
299.696,254.029,329.4615,286.4003333,308.2375,360.0155,299.0215,369.981,440.115,382.225,347.137,441.5595,366.653,420.2045,399.8355,316.0145
254.029,329.4615,286.4003333,308.2375,360.0155,299.0215,369.981,440.115,382.225,347.137,441.5595,366.653,420.2045,399.8355,316.0145,382.5973333
329.4615,286.4003333,308.2375,360.0155,299.0215,369.981,440.115,382.225,347.137,441.5595,366.653,420.2045,399.8355,316.0145,382.5973333,387.876
286.4003333,308.2375,360.0155,299.0215,369.981,440.115,382.225,347.137,441.5595,366.653,420.2045,399.8355,316.0145,382.5973333,387.876,427.958
308.2375,360.0155,299.0215,369.981,440.115,382.225,347.137,441.5595,366.653,420.2045,399.8355,316.0145,382.5973333,387.876,427.958,392.3435
360.0155,299.0215,369.981,440.115,382.225,347.137,441.5595,366.653,420.2045,399.8355,316.0145,382.5973333,387.876,427.958,392.3435,411.662
299.0215,369.981,440.115,382.225,347.137,441.5595,366.653,420.2045,399.8355,316.0145,382.5973333,387.876,427.958,392.3435,411.662,370.0256667
369.981,440.115,382.225,347.137,441.5595,366.653,420.2045,399.8355,316.0145,382.5973333,387.876,427.958,392.3435,411.662,370.0256667,389.454
440.115,382.225,347.137,441.5595,366.653,420.2045,399.8355,316.0145,382.5973333,387.876,427.958,392.3435,411.662,370.0256667,389.454,503.3915
382.225,347.137,441.5595,366.653,420.2045,399.8355,316.0145,382.5973333,387.876,427.958,392.3435,411.662,370.0256667,389.454,503.3915,367.5105
347.137,441.5595,366.653,420.2045,399.8355,316.0145,382.5973333,387.876,427.958,392.3435,411.662,370.0256667,389.454,503.3915,367.5105,476.5163333
441.5595,366.653,420.2045,399.8355,316.0145,382.5973333,387.876,427.958,392.3435,411.662,370.0256667,389.454,503.3915,367.5105,476.5163333,517.847
366.653,420.2045,399.8355,316.0145,382.5973333,387.876,427.958,392.3435,411.662,370.0256667,389.454,503.3915,367.5105,476.5163333,517.847,414.817
420.2045,399.8355,316.0145,382.5973333,387.876,427.958,392.3435,411.662,370.0256667,389.454,503.3915,367.5105,476.5163333,517.847,414.817,423.4245
399.8355,316.0145,382.5973333,387.876,427.958,392.3435,411.662,370.0256667,389.454,503.3915,367.5105,476.5163333,517.847,414.817,423.4245,534.537
316.0145,382.5973333,387.876,427.958,392.3435,411.662,370.0256667,389.454,503.3915,367.5105,476.5163333,517.847,414.817,423.4245,534.537,665.7565
382.5973333,387.876,427.958,392.3435,411.662,370.0256667,389.454,503.3915,367.5105,476.5163333,517.847,414.817,423.4245,534.537,665.7565,931.3933333
387.876,427.958,392.3435,411.662,370.0256667,389.454,503.3915,367.5105,476.5163333,517.847,414.817,423.4245,534.537,665.7565,931.3933333,986.5445
427.958,392.3435,411.662,370.0256667,389.454,503.3915,367.5105,476.5163333,517.847,414.817,423.4245,534.537,665.7565,931.3933333,986.5445,781.52
392.3435,411.662,370.0256667,389.454,503.3915,367.5105,476.5163333,517.847,414.817,423.4245,534.537,665.7565,931.3933333,986.5445,781.52,803.4373333
411.662,370.0256667,389.454,503.3915,367.5105,476.5163333,517.847,414.817,423.4245,534.537,665.7565,931.3933333,986.5445,781.52,803.4373333,784.3826667
370.0256667,389.454,503.3915,367.5105,476.5163333,517.847,414.817,423.4245,534.537,665.7565,931.3933333,986.5445,781.52,803.4373333,784.3826667,795.0273333
389.454,503.3915,367.5105,476.5163333,517.847,414.817,423.4245,534.537,665.7565,931.3933333,986.5445,781.52,803.4373333,784.3826667,795.0273333,871.25925
503.3915,367.5105,476.5163333,517.847,414.817,423.4245,534.537,665.7565,931.3933333,986.5445,781.52,803.4373333,784.3826667,795.0273333,871.25925,1008.973
367.5105,476.5163333,517.847,414.817,423.4245,534.537,665.7565,931.3933333,986.5445,781.52,803.4373333,784.3826667,795.0273333,871.25925,1008.973,1081.822667
476.5163333,517.847,414.817,423.4245,534.537,665.7565,931.3933333,986.5445,781.52,803.4373333,784.3826667,795.0273333,871.25925,1008.973,1081.822667,945.955
517.847,414.817,423.4245,534.537,665.7565,931.3933333,986.5445,781.52,803.4373333,784.3826667,795.0273333,871.25925,1008.973,1081.822667,945.955,1059.394
414.817,423.4245,534.537,665.7565,931.3933333,986.5445,781.52,803.4373333,784.3826667,795.0273333,871.25925,1008.973,1081.822667,945.955,1059.394,1004.986
423.4245,534.537,665.7565,931.3933333,986.5445,781.52,803.4373333,784.3826667,795.0273333,871.25925,1008.973,1081.822667,945.955,1059.394,1004.986,1050.21575
534.537,665.7565,931.3933333,986.5445,781.52,803.4373333,784.3826667,795.0273333,871.25925,1008.973,1081.822667,945.955,1059.394,1004.986,1050.21575,1030.39
665.7565,931.3933333,986.5445,781.52,803.4373333,784.3826667,795.0273333,871.25925,1008.973,1081.822667,945.955,1059.394,1004.986,1050.21575,1030.39,1017.29725
931.3933333,986.5445,781.52,803.4373333,784.3826667,795.0273333,871.25925,1008.973,1081.822667,945.955,1059.394,1004.986,1050.21575,1030.39,1017.29725,988.6043333
986.5445,781.52,803.4373333,784.3826667,795.0273333,871.25925,1008.973,1081.822667,945.955,1059.394,1004.986,1050.21575,1030.39,1017.29725,988.6043333,883.47
781.52,803.4373333,784.3826667,795.0273333,871.25925,1008.973,1081.822667,945.955,1059.394,1004.986,1050.21575,1030.39,1017.29725,988.6043333,883.47,796.84525
803.4373333,784.3826667,795.0273333,871.25925,1008.973,1081.822667,945.955,1059.394,1004.986,1050.21575,1030.39,1017.29725,988.6043333,883.47,796.84525,732.2926667
784.3826667,795.0273333,871.25925,1008.973,1081.822667,945.955,1059.394,1004.986,1050.21575,1030.39,1017.29725,988.6043333,883.47,796.84525,732.2926667,679.9525
